content,sentiment,sentiment_score,like_count,sub_comment_count,content_len,create_time,topics,segments
每次想做正事就开始拖延，刷手机刷到半夜然后自责，第二天又重复，怎么打破这个循环,negative,-2.0,0.0,3.0,39,1781770667423.0,拖延与行动障碍,拖延挣扎型
好的教练真的像一面镜子，让你看清自己看不到的盲区,positive,1.6,50.0,3.0,24,1779044184397.0,教练方法与关系,教练学习者
教练不是在给你答案，而是在帮你问对的问题 说的太对了,neutral,0.0,1.0,0.0,26,1779988746418.0,教练方法与关系,教练学习者
精神内耗太严重了，一天下来什么都没做却累得要死,neutral,-1.3,10.0,2.0,23,1783807964326.0,情绪与内耗,情绪内耗型
如果有一个AI教练每天在微信里提醒我打卡，我愿意付费,neutral,1.0,5.0,3.0,26,1781059176603.0,"教练方法与关系,自律与习惯,价值与价格","习惯崩盘型,教练学习者"
SMART原则真的有用，目标要具体可衡量才有执行力,positive,2.6,1.0,0.0,25,1779326952669.0,"目标与计划,效率与工具,拖延与行动障碍",方向迷茫型
不会做计划怎么办，每次计划都做得太满然后完不成更挫败,neutral,0.0,3.0,1.0,26,1780611615223.0,目标与计划,
人生没有白走的路，每一步都算数,neutral,0.0,10.0,2.0,15,1777864308572.0,,
每次想做正事就开始拖延，刷手机刷到半夜然后自责，第二天又重复，怎么打破这个循环,negative,-2.0,0.0,1.0,39,1780155754668.0,拖延与行动障碍,拖延挣扎型
内耗的本质是自我攻击，学会对自己温柔一点 说的太对了,neutral,0.0,100.0,0.0,26,1780111780361.0,情绪与内耗,情绪内耗型
每天进步一点点，三个月回头看真的被自己惊讶到 说的太对了,positive,1.6,0.0,1.0,28,1784060372483.0,"自律与习惯,自我接纳与成长",积极成长型
不会做计划怎么办，每次计划都做得太满然后完不成更挫败,neutral,0.0,5.0,20.0,26,1780178224479.0,目标与计划,
每天进步一点点，三个月回头看真的被自己惊讶到,neutral,1.3,20.0,3.0,22,1782291426547.0,"自律与习惯,自我接纳与成长",积极成长型
最近最大的成长是学会了对自己说没关系，慢慢来,neutral,1.0,5.0,1.0,22,1782427346739.0,自我接纳与成长,积极成长型
有没有人一起打卡互相监督，一个人真的坚持不下去 同感,positive,2.6,3.0,10.0,26,1780429449152.0,"自律与习惯,教练方法与关系",习惯崩盘型
精神内耗太严重了，一天下来什么都没做却累得要死 同感,neutral,-1.3,1.0,1.0,26,1783842303371.0,情绪与内耗,情绪内耗型
最近最大的成长是学会了对自己说没关系，慢慢来,neutral,1.0,0.0,2.0,22,1778119373157.0,自我接纳与成长,积极成长型
坚持早起30天了，感觉整个人都不一样了，自律真的能改变人生 加油,positive,5.2,20.0,1.0,32,1781452961088.0,"自律与习惯,自我接纳与成长",积极成长型
教练和心理咨询师的区别是什么？感觉教练更注重行动和未来,neutral,1.0,0.0,10.0,27,1779850476764.0,"教练方法与关系,拖延与行动障碍",教练学习者
找教练有用吗？价格不便宜但确实帮我突破了瓶颈,neutral,0.0,5000.0,5.0,22,1784207591152.0,"教练方法与关系,价值与价格,自我接纳与成长","积极成长型,教练学习者"
计划不用太完美，完成比完美更重要 共勉,neutral,1.3,1.0,3.0,19,1778734095437.0,目标与计划,
从年目标倒推到日计划，这个方法帮我实现了年度flag,positive,2.0,0.0,0.0,26,1779460397624.0,"目标与计划,效率与工具","方向迷茫型,教练学习者"
习惯养成真的好难，前21天简直要命，但熬过去就好了,positive,3.2,1.0,1.0,25,1779075011602.0,自律与习惯,习惯崩盘型
SMART原则真的有用，目标要具体可衡量才有执行力 加油,positive,2.6,3.0,1.0,28,1778431666549.0,"目标与计划,效率与工具,拖延与行动障碍",方向迷茫型
拖延的背后是恐惧，害怕失败所以迟迟不开始,negative,-4.0,1.0,2.0,20,1782134947488.0,"拖延与行动障碍,情绪与内耗",拖延挣扎型
25岁之后开始觉醒，原来爱自己才是所有改变的基础,positive,3.0,1.0,1.0,24,1783169254623.0,"拖延与行动障碍,自我接纳与成长",积极成长型
25岁之后开始觉醒，原来爱自己才是所有改变的基础,positive,3.0,3.0,3.0,24,1783276689004.0,"拖延与行动障碍,自我接纳与成长",积极成长型
我也总是拖延，看了很多方法都没用，感觉需要有人盯着我才能动起来,negative,-2.0,3.0,0.0,31,1779194252324.0,"拖延与行动障碍,效率与工具","拖延挣扎型,教练学习者"
从年目标倒推到日计划，这个方法帮我实现了年度flag,positive,2.0,50.0,1.0,26,1783420630603.0,"目标与计划,效率与工具","方向迷茫型,教练学习者"
计划不用太完美，完成比完美更重要 收藏了,neutral,1.3,0.0,0.0,20,1780016123815.0,目标与计划,
免费的东西往往最贵，好的服务值得付费 加油,positive,2.6,5.0,0.0,21,1778075933014.0,价值与价格,
每次想做正事就开始拖延，刷手机刷到半夜然后自责，第二天又重复，怎么打破这个循环,negative,-2.0,20.0,1.0,39,1784410111458.0,拖延与行动障碍,拖延挣扎型
不会做计划怎么办，每次计划都做得太满然后完不成更挫败 加油,neutral,0.0,0.0,1.0,29,1779227598492.0,目标与计划,
有没有性价比高的教练推荐，想要被监督又不想花太多钱,neutral,1.0,3.0,0.0,25,1782176260681.0,"价值与价格,教练方法与关系",教练学习者
拖延的背后是恐惧，害怕失败所以迟迟不开始,negative,-4.0,10.0,0.0,20,1780158404831.0,"拖延与行动障碍,情绪与内耗",拖延挣扎型
教练课程太贵了，一个月几千块真的负担不起,neutral,0.0,3.0,1.0,20,1778421231486.0,"教练方法与关系,价值与价格",教练学习者
找教练有用吗？价格不便宜但确实帮我突破了瓶颈,neutral,0.0,3.0,0.0,22,1782045051788.0,"教练方法与关系,价值与价格,自我接纳与成长","积极成长型,教练学习者"
焦虑到失眠，感觉所有人都在前进只有我停在原地,neutral,-1.0,3.0,20.0,22,1782021091348.0,情绪与内耗,情绪内耗型
不会做计划怎么办，每次计划都做得太满然后完不成更挫败 收藏了,neutral,0.0,3.0,2.0,30,1781390812077.0,目标与计划,
自律打卡第100天，从一个摆烂的人变成现在的自己，感谢那个没放弃的我,neutral,1.0,1.0,2.0,34,1783356483305.0,自律与习惯,习惯崩盘型
人的改变真的是从接纳开始的，越抗拒越痛苦,positive,2.6,3.0,3.0,20,1778229534576.0,"自我接纳与成长,拖延与行动障碍",积极成长型
拖延不是懒，是完美主义在作祟，怕做不好所以不开始,negative,-2.0,1.0,5.0,24,1777988793811.0,拖延与行动障碍,拖延挣扎型
内耗的本质是自我攻击，学会对自己温柔一点,neutral,0.0,0.0,1.0,20,1783007173823.0,情绪与内耗,情绪内耗型
有没有好用的目标管理工具推荐，想要一个能每天提醒我的,positive,2.0,1.0,2.0,26,1784369485030.0,"目标与计划,效率与工具,自律与习惯",方向迷茫型
有没有好用的目标管理工具推荐，想要一个能每天提醒我的,positive,2.0,3.0,2.0,26,1785206642865.0,"目标与计划,效率与工具,自律与习惯",方向迷茫型
人的改变真的是从接纳开始的，越抗拒越痛苦,positive,2.6,1.0,1.0,20,1784542505089.0,"自我接纳与成长,拖延与行动障碍",积极成长型
我也总是拖延，看了很多方法都没用，感觉需要有人盯着我才能动起来,negative,-2.0,0.0,2.0,31,1778294571356.0,"拖延与行动障碍,效率与工具","拖延挣扎型,教练学习者"
从年目标倒推到日计划，这个方法帮我实现了年度flag 收藏了,positive,2.0,5.0,1.0,30,1784585428439.0,"目标与计划,效率与工具","方向迷茫型,教练学习者"
人生没有白走的路，每一步都算数,neutral,0.0,3.0,0.0,15,1782261563012.0,,
每天被焦虑裹挟，明明很努力还是觉得不够好,neutral,0.0,1.0,0.0,20,1785102700279.0,"自律与习惯,情绪与内耗",情绪内耗型
找一个搭子一起自律真的很重要，互相监督比一个人坚持容易太多了,positive,3.2,0.0,0.0,30,1779214340667.0,"自律与习惯,教练方法与关系",
习惯养成真的好难，前21天简直要命，但熬过去就好了,positive,3.2,10.0,1.0,25,1784209808290.0,自律与习惯,习惯崩盘型
精神内耗太严重了，一天下来什么都没做却累得要死,neutral,-1.3,0.0,2.0,23,1782221984620.0,情绪与内耗,情绪内耗型
每次想做正事就开始拖延，刷手机刷到半夜然后自责，第二天又重复，怎么打破这个循环,negative,-2.0,3.0,0.0,39,1782127981542.0,拖延与行动障碍,拖延挣扎型
不会做计划怎么办，每次计划都做得太满然后完不成更挫败,neutral,0.0,1.0,0.0,26,1781506236070.0,目标与计划,
内耗的本质是自我攻击，学会对自己温柔一点,neutral,0.0,1.0,0.0,20,1781135835863.0,情绪与内耗,情绪内耗型
习惯养成真的好难，前21天简直要命，但熬过去就好了,positive,3.2,0.0,0.0,25,1778661073616.0,自律与习惯,习惯崩盘型
习惯养成真的好难，前21天简直要命，但熬过去就好了,positive,3.2,20.0,0.0,25,1778833116573.0,自律与习惯,习惯崩盘型
找一个搭子一起自律真的很重要，互相监督比一个人坚持容易太多了,positive,3.2,1.0,1.0,30,1781321027069.0,"自律与习惯,教练方法与关系",
成长就是接纳自己的普通然后依然努力,positive,2.0,3.0,1.0,17,1779943735950.0,自我接纳与成长,积极成长型
每天三个最重要的事，做完就收工，这个方法让我不再焦虑,neutral,-1.0,0.0,1.0,26,1777862349783.0,"自律与习惯,效率与工具,情绪与内耗","情绪内耗型,教练学习者"
允许自己停下来也是一种能力，我花了很久才学会 共勉,neutral,1.3,20.0,2.0,25,1779999479814.0,自我接纳与成长,
成长就是接纳自己的普通然后依然努力,positive,2.0,0.0,0.0,17,1778571965623.0,自我接纳与成长,积极成长型
习惯养成真的好难，前21天简直要命，但熬过去就好了 加油,positive,3.2,1.0,3.0,28,1783601381433.0,自律与习惯,习惯崩盘型
有没有人一起打卡互相监督，一个人真的坚持不下去,positive,2.6,5.0,2.0,23,1780740641993.0,"自律与习惯,教练方法与关系",习惯崩盘型
人生没有白走的路，每一步都算数,neutral,0.0,3.0,0.0,15,1783080562419.0,,
免费的东西往往最贵，好的服务值得付费,positive,2.6,1.0,0.0,18,1781905965928.0,价值与价格,
拖延的背后是恐惧，害怕失败所以迟迟不开始,negative,-4.0,3.0,0.0,20,1779678700763.0,"拖延与行动障碍,情绪与内耗",拖延挣扎型
坚持早起30天了，感觉整个人都不一样了，自律真的能改变人生,positive,5.2,5.0,0.0,29,1781857853211.0,"自律与习惯,自我接纳与成长",积极成长型
教练和心理咨询师的区别是什么？感觉教练更注重行动和未来 同感,neutral,1.0,5000.0,20.0,30,1785154497088.0,"教练方法与关系,拖延与行动障碍",教练学习者
抑郁情绪来的时候什么都不想做，这个时候不逼自己才是对的 共勉,neutral,-1.0,20.0,3.0,30,1783662117149.0,情绪与内耗,情绪内耗型
好的教练真的像一面镜子，让你看清自己看不到的盲区,positive,1.6,5.0,0.0,24,1780719668633.0,教练方法与关系,教练学习者
习惯养成真的好难，前21天简直要命，但熬过去就好了,positive,3.2,3.0,1.0,25,1783290008354.0,自律与习惯,习惯崩盘型
每天进步一点点，三个月回头看真的被自己惊讶到,neutral,1.3,5.0,2.0,22,1783544778036.0,"自律与习惯,自我接纳与成长",积极成长型
自律不是苦行僧，而是对自己的人生有掌控感。当你开始行动，焦虑自然就消失了。,neutral,1.0,3213.0,0.0,37,1784705286049.0,"自律与习惯,拖延与行动障碍,情绪与内耗",情绪内耗型
自律不是靠意志力，是靠环境和习惯，把目标融入日常,positive,3.0,3.0,0.0,24,1784667548365.0,"自律与习惯,目标与计划","习惯崩盘型,方向迷茫型"
成长就是接纳自己的普通然后依然努力,positive,2.0,1.0,0.0,17,1782056914702.0,自我接纳与成长,积极成长型
拖延不是懒，是完美主义在作祟，怕做不好所以不开始,negative,-2.0,500.0,0.0,24,1777705238913.0,拖延与行动障碍,拖延挣扎型
允许自己停下来也是一种能力，我花了很久才学会,neutral,1.3,0.0,1.0,22,1778726242379.0,自我接纳与成长,
有没有性价比高的教练推荐，想要被监督又不想花太多钱,neutral,1.0,0.0,2.0,25,1779866443509.0,"价值与价格,教练方法与关系",教练学习者
不会做计划怎么办，每次计划都做得太满然后完不成更挫败 同感,neutral,0.0,3.0,1.0,29,1780738580252.0,目标与计划,
每天三个最重要的事，做完就收工，这个方法让我不再焦虑,neutral,-1.0,0.0,1.0,26,1781522031333.0,"自律与习惯,效率与工具,情绪与内耗","情绪内耗型,教练学习者"
25岁之后开始觉醒，原来爱自己才是所有改变的基础,positive,3.0,50.0,0.0,24,1778946365484.0,"拖延与行动障碍,自我接纳与成长",积极成长型
成长就是接纳自己的普通然后依然努力,positive,2.0,100.0,3.0,17,1777906228802.0,自我接纳与成长,积极成长型
精神内耗太严重了，一天下来什么都没做却累得要死,neutral,-1.3,5.0,0.0,23,1779254658264.0,情绪与内耗,情绪内耗型
花了钱才更珍惜，免费的课程根本不会听完 加油,neutral,0.0,1.0,1.0,22,1779184205866.0,价值与价格,
一个好的coach真的能改变你的人生轨迹，感恩,positive,3.2,10.0,3.0,23,1785223707438.0,"教练方法与关系,自我接纳与成长","积极成长型,教练学习者"
坚持早起30天了，感觉整个人都不一样了，自律真的能改变人生 共勉,positive,5.2,1.0,0.0,32,1785125790018.0,"自律与习惯,自我接纳与成长",积极成长型
不会做计划怎么办，每次计划都做得太满然后完不成更挫败,neutral,0.0,500.0,2.0,26,1784171520166.0,目标与计划,
找教练有用吗？价格不便宜但确实帮我突破了瓶颈,neutral,0.0,1.0,1.0,22,1780527624301.0,"教练方法与关系,价值与价格,自我接纳与成长","积极成长型,教练学习者"
目标定了很多次都半途而废，现在学会了把大目标拆成小步骤,neutral,1.3,10.0,10.0,27,1779789843108.0,"目标与计划,拖延与行动障碍","拖延挣扎型,方向迷茫型"
好的教练真的像一面镜子，让你看清自己看不到的盲区,positive,1.6,0.0,0.0,24,1781586591778.0,教练方法与关系,教练学习者
